"Player.name","position","Games","At.bat","Runs","Hits","Double..2B.","third.baseman","home.run","run.batted.in","a.walk","Strikeouts","stolen.base","Caught.stealing","AVG","On.base.Percentage","Slugging.Percentage","On.base.Plus.Slugging","Total_Bases","ISO","BB_K_Ratio","sb.attempts","SBSR","PA","totalRuns","OBP","SLG","AB_per_HR"
"R Knight","3B",1495,4829,490,1311,266,27,84,595,343,579,14,25,0.271,0.321,0.39,0.709734721761105,1883,0.119,0.592400690846287,39,35.8974358974359,5172,1085,0.319798917246713,0.389935804514392,57.4880952380952
"D Dietrich","2B",746,2191,318,536,107,21,84,255,181,576,7,5,0.245,0.335,0.428,0.729935163242546,937,0.183,0.314236111111111,12,58.3333333333333,2372,573,0.302276559865093,0.427658603377453,26.0833333333333
"B Doran","2B",1453,5131,727,1366,220,39,84,497,709,600,209,93,0.266,0.354,0.373,0.728724707192115,1916,0.107,1.18166666666667,302,69.205298013245,5840,1224,0.355308219178082,0.373416488014032,61.0833333333333
"G Brown","LF",1051,2262,330,582,78,19,84,322,242,275,30,8,0.257,0.33,0.42,0.749055798962156,950,0.163,0.88,38,78.9473684210526,2504,652,0.329073482428115,0.419982316534041,26.9285714285714
"W Pe?a","RF",599,1703,211,425,70,5,84,240,111,559,12,8,0.25,0.303,0.445,0.739989291871598,757,0.195,0.198568872987478,20,60,1814,451,0.2954796030871,0.444509688784498,20.2738095238095
"R Davis","3B",612,1980,261,508,108,6,84,276,146,503,16,11,0.257,0.31,0.444,0.752064388000418,880,0.187,0.290258449304175,27,59.2592592592593,2126,537,0.307619943555974,0.444444444444444,23.5714285714286
"B Dahlen","SS",1205,9031,1589,2458,413,163,84,1233,1064,269,547,0,0.272,0.358,0.382,0.730792352509426,3449,0.11,3.95539033457249,547,100,10095,2822,0.34888558692422,0.381906765585207,107.511904761905
"M Lansing","2B",1110,4150,554,1124,254,17,84,440,299,570,119,38,0.271,0.324,0.401,0.720811012086106,1664,0.13,0.524561403508772,157,75.7961783439491,4449,994,0.319847156664419,0.400963855421687,49.4047619047619
"B Lowe","2B",398,1393,223,348,73,8,84,237,164,439,18,2,0.25,0.337,0.495,0.823453444855252,689,0.245,0.373576309794989,20,90,1557,460,0.328837508028259,0.494615936826992,16.5833333333333
"G Suhr","1B",1435,5176,714,1446,288,114,84,818,718,433,53,0,0.279,0.368,0.428,0.794896468207786,2214,0.149,1.65819861431871,53,100,5894,1532,0.367153036986766,0.42774343122102,61.6190476190476
"R Schoendienst","2B",2216,8479,1223,2449,427,78,84,773,606,346,89,27,0.289,0.337,0.387,0.723578398845203,3284,0.098,1.7514450867052,116,76.7241379310345,9085,1996,0.336268574573473,0.38730982427173,100.940476190476
"D Philley","RF",1904,6296,790,1700,276,72,84,729,594,551,101,63,0.27,0.334,0.377,0.709693440025966,2372,0.107,1.07803992740472,164,61.5853658536585,6890,1519,0.332946298984035,0.376747141041931,74.9523809523809
"F Catalanotto","LF",1265,3824,562,1113,262,37,84,457,331,492,45,27,0.291,0.357,0.445,0.792355268391664,1701,0.154,0.672764227642276,72,62.5,4155,1019,0.347533092659446,0.444822175732218,45.5238095238095
"Y Moncada","3B",648,2445,336,622,138,18,84,303,282,807,30,13,0.254,0.335,0.429,0.760129673499047,1048,0.175,0.349442379182156,43,69.7674418604651,2727,639,0.331499816648332,0.428629856850716,29.1071428571429
"J Rivera","RF",1171,3552,503,911,155,56,83,422,365,523,160,70,0.256,0.328,0.402,0.727505005324446,1427,0.146,0.697896749521989,230,69.5652173913043,3917,925,0.325759509828951,0.401745495495495,42.7951807228916
"A Santander","RF",441,1659,212,408,91,3,83,239,113,367,3,6,0.246,0.3,0.454,0.748508715713047,754,0.208,0.307901907356948,9,33.3333333333333,1772,451,0.294018058690745,0.454490657022303,19.9879518072289
"R Jablonski","3B",812,2562,297,687,126,11,83,438,196,330,16,13,0.268,0.32,0.423,0.743266483592688,1084,0.155,0.593939393939394,29,55.1724137931034,2758,735,0.320159535895576,0.423106947697112,30.8674698795181
"B Darwin","RF",646,2224,250,559,76,16,83,328,160,577,15,9,0.251,0.311,0.412,0.713464463328666,916,0.161,0.277296360485269,24,62.5,2384,578,0.301593959731544,0.411870503597122,26.7951807228916
"B Jacobson","OF",1471,5507,788,1714,328,94,83,819,355,410,86,54,0.311,0.357,0.45,0.80310556020107,2479,0.139,0.865853658536585,140,61.4285714285714,5862,1607,0.35295121119072,0.45015434901035,66.3493975903614
"S Magee","LF",2087,7441,1112,2169,425,166,83,1176,736,359,441,12,0.291,0.364,0.427,0.781954728056217,3175,0.136,2.05013927576602,453,97.3509933774834,8177,2288,0.355264767029473,0.426689961026744,89.6506024096386
"D Boston","CF",1058,2629,378,655,131,22,83,278,237,469,98,50,0.249,0.312,0.41,0.721657384739487,1079,0.161,0.505330490405117,148,66.2162162162162,2866,656,0.311235170969993,0.410422213769494,31.6746987951807
"L Aparicio","SS",2601,10230,1335,2677,394,92,83,791,736,742,506,136,0.262,0.311,0.343,0.653756719650126,3504,0.081,0.991913746630728,642,78.816199376947,10966,2126,0.311234725515229,0.342521994134897,123.253012048193
"M Solters","OF",938,3421,503,990,213,42,83,599,221,377,42,23,0.289,0.334,0.449,0.781501133050845,1536,0.16,0.586206896551724,65,64.6153846153846,3642,1102,0.332509610104338,0.448991522946507,41.2168674698795
"K Kiermaier","CF",916,3062,411,760,140,51,82,316,236,737,112,36,0.248,0.308,0.408,0.709577960080313,1248,0.16,0.320217096336499,148,75.6756756756757,3298,727,0.302001212856277,0.407576747224037,37.3414634146341
"G Kapler","CF",1104,2983,443,799,176,16,82,386,269,480,77,30,0.268,0.329,0.42,0.748460216751011,1253,0.152,0.560416666666667,107,71.9626168224299,3252,829,0.328413284132841,0.42004693261817,36.3780487804878
"K Marte","2B",822,2996,415,835,194,32,82,338,271,513,46,14,0.279,0.341,0.447,0.785466122976743,1339,0.168,0.528265107212476,60,76.6666666666667,3267,753,0.338536883991429,0.446929238985314,36.5365853658537
"B Freeman","RF",820,4208,588,1235,199,131,82,713,272,2,92,0,0.293,0.346,0.462,0.797885829712113,1942,0.169,136,92,100,4480,1301,0.336383928571429,0.461501901140684,51.3170731707317
"B Trammell","RF",584,1798,243,469,96,7,82,285,210,325,10,10,0.261,0.339,0.459,0.796990569424194,825,0.198,0.646153846153846,20,50,2008,528,0.338147410358566,0.458843159065629,21.9268292682927
"R Hundley","C",1061,3442,311,813,118,13,82,381,271,565,12,17,0.236,0.292,0.35,0.641453313600643,1203,0.114,0.479646017699115,29,41.3793103448276,3713,692,0.291947212496633,0.349506101104009,41.9756097560976
"R Repoz","CF",831,2145,257,480,73,19,82,260,280,499,26,25,0.224,0.314,0.39,0.70361185206546,837,0.166,0.561122244488978,51,50.9803921568627,2425,517,0.31340206185567,0.39020979020979,26.1585365853659
"E McNair","SS",1251,4519,592,1240,229,29,82,633,261,328,59,54,0.274,0.318,0.392,0.706360175215571,1773,0.118,0.795731707317073,113,52.212389380531,4780,1225,0.314016736401674,0.392343438813897,55.109756097561
"B Dahlgren","1B",1137,4045,471,1056,174,37,82,569,390,401,18,11,0.261,0.329,0.383,0.709231963410504,1550,0.122,0.972568578553616,29,62.0689655172414,4435,1040,0.326042841037204,0.3831891223733,49.3292682926829
"O Infante","2B",1507,5271,609,1427,260,53,82,542,296,776,80,33,0.271,0.308,0.387,0.696336042913806,2039,0.116,0.381443298969072,113,70.7964601769911,5567,1151,0.309502425004491,0.386833617909315,64.280487804878
"S Vogt","C",794,2348,259,560,121,13,82,313,210,491,5,5,0.239,0.301,0.406,0.706893761496484,953,0.167,0.427698574338086,10,50,2558,572,0.301016419077404,0.40587734241908,28.6341463414634
"K Wong","2B",1106,3585,489,933,180,31,82,379,312,636,117,36,0.26,0.334,0.396,0.715850300037686,1421,0.136,0.490566037735849,153,76.4705882352941,3897,868,0.319476520400308,0.396373779637378,43.719512195122
"N Lajoie","2B",1988,9589,1504,3252,657,163,82,1599,516,85,380,21,0.339,0.381,0.466,0.840190998994859,4481,0.127,6.07058823529412,401,94.7630922693267,10105,3103,0.372884710539337,0.467306288455522,116.939024390244
"R McMahon","2B",609,1926,260,469,95,7,82,284,216,604,20,7,0.244,0.323,0.428,0.747624283358203,824,0.184,0.357615894039735,27,74.0740740740741,2142,544,0.319794584500467,0.427829698857736,23.4878048780488
"I Davis","1B",667,2076,260,496,117,2,81,291,294,538,7,8,0.239,0.332,0.414,0.747591522157996,860,0.175,0.546468401486989,15,46.6666666666667,2370,551,0.333333333333333,0.414258188824663,25.6296296296296
"S Berry","3B",860,2413,310,657,153,10,81,369,206,438,47,24,0.272,0.334,0.445,0.774189760915444,1073,0.173,0.470319634703196,71,66.1971830985916,2619,679,0.329515082092402,0.444674678823042,29.7901234567901
"M Ivie","1B",857,2694,309,724,133,17,81,411,214,402,22,16,0.269,0.324,0.421,0.743493871449009,1134,0.152,0.532338308457711,38,57.8947368421053,2908,720,0.322558459422283,0.420935412026726,33.2592592592593
"J Edwards","C",1470,4577,430,1106,202,32,81,524,465,635,15,23,0.242,0.311,0.353,0.664433917860347,1615,0.111,0.732283464566929,38,39.4736842105263,5042,954,0.311582705275684,0.352851212584662,56.5061728395062
"S Rodr?guez","2B",1103,2572,344,580,124,14,81,298,225,775,42,19,0.226,0.301,0.379,0.66689079223407,975,0.153,0.290322580645161,61,68.8524590163934,2797,642,0.287808366106543,0.379082426127527,31.7530864197531
"W Venable","RF",967,2836,378,707,118,39,81,307,254,748,135,31,0.249,0.315,0.404,0.715093504229029,1146,0.155,0.339572192513369,166,81.3253012048193,3090,685,0.311003236245955,0.404090267983075,35.0123456790123
"L Dykstra","CF",1278,4559,802,1298,281,43,81,404,640,503,285,72,0.285,0.375,0.419,0.791276824836943,1908,0.134,1.27236580516899,357,79.8319327731092,5199,1206,0.372763993075591,0.418512831761351,56.2839506172839
"G Crowe","1B",702,1727,215,467,70,12,81,299,159,246,3,2,0.27,0.333,0.466,0.797466597812425,804,0.196,0.646341463414634,5,60,1886,514,0.331919406150583,0.465547191661841,21.320987654321
"J Bateman","C",1017,3330,250,765,123,18,81,375,172,610,10,10,0.23,0.271,0.35,0.618011843939885,1167,0.12,0.281967213114754,20,50,3502,625,0.267561393489435,0.35045045045045,41.1111111111111
"R Wilkins","C",720,2114,280,515,95,7,81,275,278,571,9,12,0.244,0.332,0.41,0.741644728723623,867,0.166,0.486865148861646,21,42.8571428571429,2392,555,0.331521739130435,0.410122989593188,26.0987654320988
"M Saunders","LF",775,2455,324,570,123,19,81,263,255,711,55,23,0.232,0.305,0.397,0.701169388475962,974,0.165,0.358649789029536,78,70.5128205128205,2710,587,0.304428044280443,0.396741344195519,30.3086419753086
"F Tatis Jr.","RF",273,1036,210,303,55,8,81,195,119,324,52,13,0.292,0.369,0.596,0.960927810927811,617,0.304,0.367283950617284,65,80,1155,405,0.365367965367965,0.595559845559846,12.7901234567901
"R Grossman","LF",1014,3339,449,819,174,14,81,371,500,860,63,27,0.245,0.347,0.379,0.722135511074258,1264,0.134,0.581395348837209,90,70,3839,820,0.343579057046106,0.378556454028152,41.2222222222222
"Y Betancourt","SS",1156,4052,437,1057,218,29,80,457,143,435,30,30,0.261,0.285,0.388,0.674258183542435,1573,0.127,0.328735632183908,60,50,4195,894,0.286054827175209,0.388203356367226,50.65
"E Herrmann","C",922,2729,247,654,92,4,80,320,260,361,6,8,0.24,0.31,0.364,0.67002387280294,994,0.124,0.720221606648199,14,42.8571428571429,2989,567,0.305787888926062,0.364235983876878,34.1125
"J Hauser","1B",629,2044,350,580,103,28,80,356,250,229,19,19,0.284,0.368,0.479,0.840776244333469,979,0.195,1.09170305676856,38,50,2294,706,0.361813426329555,0.478962818003914,25.55
"J Lugo","SS",1352,4758,688,1279,238,34,80,475,439,876,198,69,0.269,0.333,0.384,0.714139854831048,1825,0.115,0.501141552511416,267,74.1573033707865,5197,1163,0.330575331922263,0.383564522908785,59.475
"J Youngblood","RF",1408,3659,453,969,180,23,80,422,332,589,60,55,0.265,0.329,0.392,0.718167119528094,1435,0.127,0.563667232597623,115,52.1739130434783,3991,875,0.32598346279128,0.392183656736813,45.7375
"D Jackson","CF",960,2629,311,676,114,15,80,317,131,480,43,17,0.257,0.293,0.403,0.69558643557643,1060,0.146,0.272916666666667,60,71.6666666666667,2760,628,0.292391304347826,0.403195131228604,32.8625
"J Flaherty","C",1047,3372,319,849,176,3,80,395,175,514,10,19,0.252,0.29,0.377,0.665622310936581,1271,0.125,0.340466926070039,29,34.4827586206897,3547,714,0.288694671553425,0.376927639383155,42.15
"M Hargrove","1B",1666,5564,783,1614,266,28,80,686,965,550,24,37,0.29,0.396,0.391,0.786092442290598,2176,0.101,1.75454545454545,61,39.344262295082,6529,1469,0.395006892326543,0.391085549964055,69.55
"O Vizquel","SS",2968,10586,1445,2877,456,77,80,951,1028,1087,404,167,0.272,0.336,0.352,0.688300903705506,3727,0.08,0.945722171113155,571,70.753064798599,11614,2396,0.336232133631824,0.352068770073682,132.325
"J Arencibia","C",467,1573,169,333,67,4,80,245,85,484,2,3,0.212,0.258,0.412,0.664062661759778,648,0.2,0.175619834710744,5,40,1658,414,0.25211097708082,0.411951684678957,19.6625
"S Mele","RF",1046,3437,406,916,168,39,80,544,311,342,15,14,0.267,0.328,0.408,0.735288478168863,1402,0.141,0.909356725146199,29,51.7241379310345,3748,950,0.327374599786553,0.40791387838231,42.9625
"B Avila","2B",1300,4620,725,1296,185,35,80,467,561,399,78,52,0.281,0.359,0.388,0.746087352138308,1791,0.107,1.40601503759399,130,60,5181,1192,0.35842501447597,0.387662337662338,57.75
"R Howell","3B",1112,3791,422,991,183,31,80,454,318,675,9,14,0.261,0.321,0.389,0.707912176107943,1476,0.128,0.471111111111111,23,39.1304347826087,4109,876,0.318568994889267,0.389343181218676,47.3875
"P Lo Duca","C",1082,3892,483,1112,222,8,80,481,266,295,20,19,0.286,0.337,0.409,0.739939650011592,1590,0.123,0.901694915254237,39,51.2820512820513,4158,964,0.331409331409331,0.408530318602261,48.65
"D DeShields","2B",1615,5779,872,1548,244,74,80,561,754,1061,463,147,0.268,0.352,0.377,0.729592810676702,2180,0.109,0.710650329877474,610,75.9016393442623,6533,1433,0.352364916577376,0.377227894099325,72.2375
"B Ausmus","C",1971,6279,718,1579,270,34,80,607,634,1034,102,53,0.251,0.325,0.344,0.66364754937639,2157,0.093,0.613152804642166,155,65.8064516129032,6913,1325,0.320121510198177,0.343526039178213,78.4875
"J Winker","LF",553,1779,267,482,94,3,80,248,270,357,3,3,0.271,0.374,0.462,0.8290656323119,822,0.191,0.756302521008403,6,50,2049,515,0.367008296730112,0.462057335581788,22.2375
"C Reynolds","RF",1222,4495,672,1357,247,107,80,699,260,308,112,40,0.302,0.346,0.458,0.797905138201226,2058,0.156,0.844155844155844,152,73.6842105263158,4755,1371,0.34006309148265,0.457842046718576,56.1875
"G Beckham","2B",1069,3403,420,807,187,7,80,351,266,670,35,20,0.237,0.3,0.367,0.659185492543534,1248,0.13,0.397014925373134,55,63.6363636363636,3669,771,0.292450258926138,0.366735233617396,42.5375
"D Green","2B",1288,4007,427,960,145,23,80,422,345,785,26,20,0.24,0.303,0.347,0.647004632976849,1391,0.107,0.439490445859873,46,56.5217391304348,4352,849,0.299862132352941,0.347142500623908,50.0875
"T Moore","CF",1298,4700,719,1318,263,28,80,513,406,368,82,0,0.28,0.34,0.399,0.737003691943563,1877,0.119,1.10326086956522,82,100,5106,1232,0.337641989815903,0.39936170212766,58.75
"S Mack","LF",923,2857,436,853,155,28,80,398,256,509,90,43,0.299,0.364,0.456,0.812670813431452,1304,0.157,0.502946954813359,133,67.6691729323308,3113,834,0.356247992290395,0.456422821141057,35.7125
"A Kennedy","2B",1691,5473,682,1488,288,42,80,571,401,839,179,62,0.272,0.327,0.384,0.705288461927283,2100,0.112,0.477949940405244,241,74.2738589211618,5874,1253,0.321586653047327,0.383701808879956,68.4125
"B Campaneris","SS",2328,8684,1181,2249,313,86,79,646,618,1142,649,199,0.259,0.311,0.342,0.65033673288192,2971,0.083,0.541155866900175,848,76.5330188679245,9302,1827,0.308213287465061,0.342123445416859,109.924050632911
"E Fletcher","1B",1415,4879,723,1323,228,58,79,616,851,495,32,0,0.271,0.384,0.39,0.769650534201677,1904,0.119,1.71919191919192,32,100,5730,1339,0.379406631762653,0.390243902439024,61.7594936708861
